NAME,Team,Pos,S,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Total Sets,K,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Tot K,Ave K,E,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Tot Err,Ave E,TA,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Tot Att,Ave Att,PCT,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Ave Hit PCT,A,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Tot Ass,Ave Ass,SA,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Tot SA,Ave Ace,SE,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Tot SE,Ave SE,RE,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Tot RE,Ave RE,DIG,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Tot Dig,Ave Dig,BS,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Tot BS,BA,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Tot BA,Total Blk,Ave Blk,BE,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Tot BE,Ave BE,PTS,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Tot Pts,Ave Pts,Tot Err.1,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Ave Err,Player_Number,Composite_Score,Rating,Rank,Overall_Composite_Score,Overall_Rank
E. Grome,Kentucky,S,3,4,4,3,0,0,14.0,1,1,2,0,0,0,4.0,0.29,0,0,0,0,0,0,0.0,0.0,1,1,2,2,0,0,6.0,0.43,1,1,1,0,0,0,0.214,33,47,50,37,0,0,167.0,11.93,1,0.0,1,0,0,0,2.0,0.14,1,0,1,1,0,0,3.0,0.21,0,0,0,0,0,0,0.0,0.0,8,12,10,5,0,0,35.0,2.5,0,0,1,0,0,0,1.0,2,5,2,3,0,0,12.0,13.0,0.93,0,2,0,0,0,0,2.0,0.14,3,3.5,5,1.5,0,0,13.0,0.93,1,2,1,1,0,0,0.36,82,10.7438,93.46473029045642,3.0,10.7438,10.0
A. Sarafa,Kentucky,S,3,4,4,3,0,0,14.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1,1,0,0,2.0,0.14,0,1,1,0,0,0,2.0,0.14,0,0,0,0,0,0,0.0,0.0,0,5,0,0,0,0,5.0,0.36,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,2.0,0.14,0,1,1,0,0,0,0.14,85,0.136,0.2109853013573388,26.0,0.136,182.0
K. Wait,Creighton,S,3,3,4,5,0,0,15.0,9,8,5,4,0,0,26.0,1.73,0,0,1,1,0,0,2.0,0.13,12,9,8,12,0,0,41.0,2.73,0.75,0.889,0.5,0.25,0,0,0.159,35,35,47,36,0,0,153.0,10.2,1,0.0,0,1,0,0,2.0,0.13,0,0,1,0,0,0,1.0,0.07,0,0,0,1,0,0,1.0,0.07,7,8,17,9,0,0,41.0,2.73,0,0,0,0,0,0,0.0,3,2,1,5,0,0,11.0,11.0,0.73,0,0,0,0,0,0,0.0,0.0,11.5,9,5.5,7.5,0,0,33.5,2.23,0,0,2,2,0,0,0.27,94,10.1798,88.50657570855897,8.0,10.1798,16.0
C. Cline,Oregon,S,3,4,5,0,0,0,12.0,1,2,1,0,0,0,4.0,0.33,1,0,4,0,0,0,5.0,0.42,4,6,6,0,0,0,16.0,1.33,0,0.333,-0.5,0,0,0,-0.014,29,40,46,0,0,0,115.0,9.58,1,2.0,0,0,0,0,3.0,0.25,1,1,3,0,0,0,5.0,0.42,0,0,0,0,0,0,0.0,0.0,12,13,12,0,0,0,37.0,3.08,0,0,0,0,0,0,0.0,1,1,1,0,0,0,3.0,3.0,0.25,1,0,0,0,0,0,1.0,0.08,2.5,4.5,1.5,0,0,0,8.5,0.71,3,1,7,0,0,0,0.92,101,8.7752,76.1586609466207,12.0,8.7752,23.0
M. Crownover,Missouri,S,3,4,4,0,0,0,11.0,0,0,0,0,0,0,0.0,0.0,0,1,3,0,0,0,4.0,0.36,2,3,3,0,0,0,8.0,0.73,0,-0.333,-1,0,0,0,-0.121,40,52,37,0,0,0,129.0,11.73,0,1.0,0,0,0,0,1.0,0.09,2,2,1,0,0,0,5.0,0.45,0,0,0,0,0,0,0.0,0.0,11,6,3,0,0,0,20.0,1.82,0,1,0,0,0,0,1.0,1,4,1,0,0,0,6.0,7.0,0.64,0,0,0,0,0,0,0.0,0.0,0.5,4,0.5,0,0,0,5.0,0.45,2,3,4,0,0,0,0.82,111,9.977799999999998,86.73078275546801,9.0,9.977799999999998,17.0
S. Dudley,Missouri,S,3,4,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,2,4,0,0,0,0,6.0,0.86,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,2.0,0.29,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,122,0.775,5.828468949996483,20.0,0.775,157.0
Y. Anchante,Marquette,S,3,5,4,0,0,0,12.0,3,5,1,0,0,0,9.0,0.75,0,2,0,0,0,0,2.0,0.17,4,9,6,0,0,0,19.0,1.58,0.75,0.333,0.167,0,0,0,0.104,39,51,35,0,0,0,125.0,10.42,1,1.0,0,0,0,0,2.0,0.17,1,0,1,0,0,0,2.0,0.17,0,0,0,0,0,0,0.0,0.0,16,25,15,0,0,0,56.0,4.67,0,0,0,0,0,0,0.0,1,2,1,0,0,0,4.0,4.0,0.33,0,0,1,0,0,0,1.0,0.08,4.5,7,1.5,0,0,0,13.0,1.08,1,2,2,0,0,0,0.42,124,10.2728,89.32414375131866,6.0,10.2728,14.0
A. Carlson,Texas,S,3,3,4,0,0,0,10.0,2,0,0,0,0,0,2.0,0.2,0,1,0,0,0,0,1.0,0.1,2,3,0,0,0,0,5.0,0.5,1,-0.333,0,0,0,0,0.067,38,40,41,0,0,0,119.0,11.9,1,0.0,1,0,0,0,2.0,0.2,2,0,0,0,0,0,2.0,0.2,0,0,0,0,0,0,0.0,0.0,1,4,9,0,0,0,14.0,1.4,0,0,0,0,0,0,0.0,1,4,0,0,0,0,5.0,5.0,0.5,0,0,0,0,0,0,0.0,0.0,3.5,2,1,0,0,0,6.5,0.65,2,1,0,0,0,0,0.3,138,10.243400000000003,89.06568675715593,7.0,10.243400000000003,15.0
R. Binney,Texas,S,3,3,4,0,0,0,10.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1.0,0.1,1,1.0,0,0,0,0,2.0,0.2,1,0,1,0,0,0,2.0,0.2,0,0,0,0,0,0,0.0,0.0,5,4,1,0,0,0,10.0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,2.0,0.2,1,0,1,0,0,0,0.2,144,0.42000000000000004,2.7076447007525144,23.0,0.42000000000000004,171.0
E. Swindle,Texas,S,3,0,4,0,0,0,7.0,1,0,0,0,0,0,1.0,0.14,2,0,0,0,0,0,2.0,0.29,3,0,2,0,0,0,5.0,0.71,-0.333,0,0,0,0,0,-0.048,3,0,2,0,0,0,5.0,0.71,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1.0,2.0,0.29,0,0,0,0,0,0,0.0,0.0,2.5,0,0,0,0,0,2.5,0.36,2,0,0,0,0,0,0.29,148,0.7004,5.172656304944089,21.0,0.7004,161.0
M. Waak,Texas A&M,S,4,4,5,0,0,0,13.0,1,0,2,0,0,0,3.0,0.23,0,1,0,0,0,0,1.0,0.08,5,2,6,0,0,0,13.0,1.0,0.2,-0.5,0.333,0,0,0,0.003,44,59,56,0,0,0,159.0,12.23,1,1.0,0,0,0,0,2.0,0.15,1,2,1,0,0,0,4.0,0.31,0,0,0,0,0,0,0.0,0.0,6,8,8,0,0,0,22.0,1.69,0,0,0,0,0,0,0.0,0,1,1,0,0,0,2.0,2.0,0.15,0,0,0,0,0,0,0.0,0.0,2,1.5,2.5,0,0,0,6.0,0.46,1,3,1,0,0,0,0.38,154,10.490599999999999,91.23883536113648,5.0,10.490599999999999,12.0
M. Manning,Texas A&M,S,4,4,5,0,0,0,13.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,0,0,0,6.0,0.46,1,3,2,0,0,0,6.0,0.46,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,2.0,0.15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,2,0,0,0,6.0,0.46,1,3,2,0,0,0,0.46,156,0.137,0.21977635558056127,25.0,0.137,181.0
A. Miller,Dayton,S,4,5,4,0,0,0,13.0,5,3,1,0,0,0,9.0,0.69,0,0,1,0,0,0,1.0,0.08,12,7,5,0,0,0,24.0,1.85,0.417,0.429,0,0,0,0,0.065,38,51,21,0,0,0,110.0,8.46,0,1.0,0,0,0,0,1.0,0.08,1,2,3,0,0,0,6.0,0.46,0,0,0,0,0,0,0.0,0.0,6,7,5,0,0,0,18.0,1.38,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2.0,2.0,0.15,0,0,0,0,0,0,0.0,0.0,5.5,4.5,1,0,0,0,11.0,0.85,1,2,4,0,0,0,0.54,161,7.580000000000001,65.65159293902525,14.0,7.580000000000001,33.0
A. Larkin,Dayton,S,0,0,4,0,0,0,4.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,5.0,1.25,0,0.0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1.0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,3.0,0.75,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1.0,1.0,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0.5,0,0,0,0.5,0.13,0,0,1,0,0,0,0.25,168,1.2260000000000002,9.793234404669809,19.0,1.2260000000000002,141.0
A. Stucky,Florida,S,0,5,4,0,0,0,9.0,0,1,1,0,0,0,2.0,0.22,0,0,1,0,0,0,1.0,0.11,0,5,5,0,0,0,10.0,1.11,0,0.2,0,0,0,0,0.022,0,40,37,0,0,0,77.0,8.56,0,2.0,0,0,0,0,2.0,0.22,0,0,1,0,0,0,1.0,0.11,0,0,0,0,0,0,0.0,0.0,0,7,11,0,0,0,18.0,2.0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,1.0,2.0,0.22,0,1,0,0,0,0,1.0,0.11,0,3.5,2,0,0,0,5.5,0.61,0,1,2,0,0,0,0.33,176,7.740399999999999,67.06167803643012,13.0,7.740399999999999,31.0
T. Parks,Florida,S,3,5,4,0,0,0,12.0,2,0,0,0,0,0,2.0,0.17,0,0,0,0,0,0,0.0,0.0,2,1,0,0,0,0,3.0,0.25,1,0,0,0,0,0,0.083,30,27,6,0,0,0,63.0,5.25,2,1.0,0,0,0,0,3.0,0.25,2,3,0,0,0,0,5.0,0.42,0,0,0,0,0,0,0.0,0.0,12,4,6,0,0,0,22.0,1.83,0,0,0,0,0,0,0.0,3,0,0,0,0,0,3.0,3.0,0.25,0,0,0,0,0,0,0.0,0.0,5.5,1,0,0,0,0,6.5,0.54,2,3,0,0,0,0,0.42,182,4.9315999999999995,42.3693649342429,17.0,4.9315999999999995,53.0
T. AndeOPPon,Purdue,S,3,3,3,0,0,0,9.0,3,0,1,0,0,0,4.0,0.44,0,0,1,0,0,0,1.0,0.11,3,2,2,0,0,0,7.0,0.78,1,0,0,0,0,0,0.111,45,39,35,0,0,0,119.0,13.22,1,2.0,0,0,0,0,3.0,0.33,1,1,0,0,0,0,2.0,0.22,0,0,0,0,0,0,0.0,0.0,5,6,3,0,0,0,14.0,1.56,0,0,0,0,0,0,0.0,1,1,3,0,0,0,5.0,5.0,0.56,2,0,0,0,0,0,2.0,0.22,4.5,2.5,2.5,0,0,0,9.5,1.06,3,1,1,0,0,0,0.56,184,11.487200000000001,100.0,1.0,11.487200000000001,4.0
A. Hoglund,A&M,S,3,0,0,0,0,0,3.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,3.0,1.0,0.333,0,0,0,0,0,0.111,25,0,0,0,0,0,25.0,8.33,0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,5,0,0,0,0,0,5.0,1.67,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1.0,1.0,0.33,0,0,0,0,0,0,0.0,0.0,1.5,0,0,0,0,0,1.5,0.5,1,0,0,0,0,0,0.33,197,7.4202,64.2467824741543,15.0,7.4202,35.0
C. Jurevicius,Penn St.,OH,3,4,4,5,5,4,25.0,8,8,5,11,20,10,62.0,2.48,2,1,4,4,8,4,23.0,0.92,12,19,16,24,42,26,139.0,5.56,0.5,0.368,0.063,0.292,0.286,0.231,0.07,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,1,5,4,2,3,17.0,0.68,0,0,0,0,0,0,0.0,3,1,3,0,4,2,13.0,13.0,0.52,0,0,0,0,0,0,0.0,0.0,9.5,8.5,6.5,11,22,11,68.5,2.74,2,1,4,4,8,4,0.92,2,4.877,39.83510792559142,31.0,4.877,54.0
J. Mruzik,Penn St.,OH,3,4,4,5,5,4,25.0,10,21,20,20,26,29,126.0,5.04,1,7,9,5,5,6,33.0,1.32,19,50,52,54,70,73,318.0,12.72,0.474,0.28,0.212,0.278,0.3,0.315,0.074,0,2,2,0,2,1,7.0,0.28,4,0.0,1,1,1,1,8.0,0.32,0,0,2,3,3,1,9.0,0.36,0,1,0,3,5,1,10.0,0.4,5,9,13,8,12,14,61.0,2.44,0,1,0,0,0,1,2.0,0,3,0,4,1,4,12.0,14.0,0.56,0,0,0,1,1,2,4.0,0.16,14,23.5,21,23,27.5,33,142.0,5.68,1,8,11,12,14,10,2.24,4,10.801,88.9215726892323,5.0,10.801,9.0
C. Hannah,Penn St.,OH,3,4,4,5,5,4,25.0,11,13,24,9,16,19,92.0,3.68,0,3,4,10,7,9,33.0,1.32,20,23,42,29,44,42,200.0,8.0,0.55,0.435,0.476,-0.034,0.205,0.238,0.075,0,0,0,0,0,0,0.0,0.0,0,1.0,1,2,1,1,6.0,0.24,1,5,2,2,2,4,16.0,0.64,1,1,0,0,0,2,4.0,0.16,3,2,4,2,5,3,19.0,0.76,0,0,1,1,1,1,4.0,1,1,0,2,0,1,5.0,9.0,0.36,0,0,0,0,0,0,0.0,0.0,11.5,14.5,26,13,18,21.5,104.5,4.18,2,9,6,12,9,15,2.12,10,6.7675,55.49985499440694,21.0,6.7675,40.0
A. Starck,Penn St.,OH,3,0,0,0,0,0,3.0,1,0,0,0,0,0,1.0,0.33,1,0,0,0,0,0,1.0,0.33,4,0,0,0,0,0,4.0,1.33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,3,0.0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,4,0,0,0,0,0,4.0,1.33,1,0,0,0,0,0,0.33,13,1.5300000000000002,12.10175249616771,43.0,1.5300000000000002,132.0
A. Markley,Penn St.,OH,3,0,0,0,0,0,3.0,2,0,0,0,0,0,2.0,0.67,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,1,0,0,0,0,0,0.333,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,0,0,0,0,0,0,0.0,15,1.1045,8.576045076024364,46.0,1.1045,145.0
C. Luper,Louisville,OH,3,5,3,4,4,4,23.0,9,19,13,13,14,21,89.0,3.87,3,9,1,4,5,6,28.0,1.22,22,57,21,26,42,59,227.0,9.87,0.273,0.175,0.571,0.346,0.214,0.254,0.08,0,0,0,1,0,0,1.0,0.04,1,2.0,0,0,1,0,4.0,0.17,2,0,0,1,0,0,3.0,0.13,0,2,0,1,0,2,5.0,0.22,5,14,9,13,9,6,56.0,2.43,0,0,0,1,0,0,1.0,1,4,0,3,1,1,10.0,11.0,0.48,0,1,0,0,1,1,3.0,0.13,10.5,23,13,15.5,15.5,21.5,99.0,4.3,5,12,1,6,6,9,1.7,19,8.516,69.98798525085968,11.0,8.516,26.0
P. PeteOPPen,Louisville,OH,3,5,0,0,4,4,16.0,2,0,0,0,2,4,8.0,0.5,0,0,0,0,0,4,4.0,0.25,4,0,0,0,4,30,38.0,2.38,0.5,0,0,0,0.5,0,0.063,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,2,3,5.0,0.31,0,0,0,0,0,2,2.0,0.13,0,0,0,0,0,4,4.0,0.25,1,0,0,0,4,10,15.0,0.94,0,0,0,0,0,0,0.0,0,0,0,0,1,2,3.0,3.0,0.19,0,0,0,0,0,0,0.0,0.0,2,0,0,0,4.5,8,14.5,0.91,0,0,0,0,0,10,0.63,20,1.9435,15.528027509632517,42.0,1.9435,123.0
S. M. Diaz,Louisville,OH,3,5,3,4,4,4,23.0,9,7,7,12,14,20,69.0,3.0,2,5,1,2,3,4,17.0,0.74,19,23,14,26,31,40,153.0,6.65,0.368,0.087,0.429,0.385,0.355,0.4,0.088,1,0,0,0,1,0,2.0,0.09,0,0.0,0,0,1,0,1.0,0.04,0,0,1,1,1,0,3.0,0.13,0,0,0,0,0,0,0.0,0.0,2,2,2,4,4,6,20.0,0.87,1,1,0,1,0,0,3.0,4,6,3,6,1,5,25.0,28.0,1.22,0,0,0,0,0,0,0.0,0.0,12,11,8.5,16,15.5,22.5,85.5,3.72,2,5,2,3,4,4,0.87,23,6.329,51.86642913369517,24.0,6.329,44.0
A. Debeer,Louisville,OH,3,5,3,4,4,0,19.0,7,19,15,15,14,0,70.0,3.68,3,5,4,6,4,0,22.0,1.16,17,50,28,45,38,0,178.0,9.37,0.235,0.28,0.393,0.2,0.263,0,0.072,0,0,2,0,1,0,3.0,0.16,0,0.0,0,1,0,0,1.0,0.05,0,4,3,4,0,0,11.0,0.58,0,0,0,2,2,0,4.0,0.21,5,11,7,6,9,0,38.0,2.0,0,0,0,1,2,0,3.0,0,4,0,1,1,0,6.0,9.0,0.47,0,0,0,1,1,0,2.0,0.11,7,21,15,17.5,16.5,0,77.0,4.05,3,9,7,13,7,0,2.05,28,7.754,63.674027426772184,15.0,7.754,30.0
A. Bankston,Louisville,OH,3,0,0,0,0,0,3.0,2,0,0,0,0,0,2.0,0.67,4,0,0,0,0,0,4.0,1.33,8,0,0,0,0,0,8.0,2.67,-0.25,0,0,0,0,0,-0.083,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1.0,0.33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,4,0,0,0,0,0,1.33,29,1.2965,10.166963582881055,44.0,1.2965,137.0
T. Stafford,Pittsburgh,OH,3,3,5,3,4,0,18.0,14,10,14,6,18,0,62.0,3.44,4,4,2,4,4,0,18.0,1.0,32,28,43,17,42,0,162.0,9.0,0.313,0.214,0.279,0.118,0.333,0,0.07,1,1,1,2,3,0,8.0,0.44,1,0.0,1,0,0,0,2.0,0.11,1,3,1,0,2,0,7.0,0.39,0,1,4,1,2,0,8.0,0.44,6,9,12,8,15,0,50.0,2.78,0,0,0,1,1,0,2.0,2,0,3,0,0,0,5.0,7.0,0.39,0,0,0,0,0,0,0.0,0.0,16,10,16.5,7,19,0,68.5,3.81,5,8,7,5,8,0,1.83,34,7.794999999999999,64.0137548162572,13.0,7.794999999999999,28.0
V. V. Gomez,Pittsburgh,OH,3,3,5,3,4,0,18.0,7,10,1,7,8,0,33.0,1.83,4,5,3,3,5,0,20.0,1.11,17,21,10,17,22,0,87.0,4.83,0.176,0.238,-0.2,0.235,0.136,0,0.033,0,2,1,0,1,0,4.0,0.22,2,1.0,3,0,1,0,7.0,0.39,1,0,1,0,1,0,3.0,0.17,0,1,4,0,4,0,9.0,0.5,6,4,11,4,5,0,30.0,1.67,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2.0,2.0,0.11,0,0,0,0,1,0,1.0,0.06,9.5,11.5,4,7,9,0,41.0,2.28,5,6,8,3,11,0,1.83,35,4.1005,33.40100261010068,36.0,4.1005,67.0
B. Bayless,Pittsburgh,OH,3,3,5,3,4,0,18.0,0,0,4,0,1,0,5.0,0.28,1,0,1,0,1,0,3.0,0.17,4,0,15,0,2,0,21.0,1.17,-0.25,0,0.2,0,0,0,-0.003,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,2,0,3.0,0.17,0,0,2,0,0,0,2.0,0.11,0,0,0,0,0,0,0.0,2,0,1,1,0,0,4.0,4.0,0.22,0,0,0,0,0,0,0.0,0.0,1,0,4.5,0.5,1,0,7.0,0.39,1,0,2,0,3,0,0.33,36,0.7575000000000002,5.700791316236486,50.0,0.7575000000000002,158.0
C. Flood,Pittsburgh,OH,3,3,5,3,4,0,18.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1.0,0.06,0,1.0,0,1,0,0,2.0,0.11,0,0,1,0,0,0,1.0,0.06,0,0,0,0,0,0,0.0,0.0,0,2,5,1,3,0,11.0,0.61,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,2.0,0.11,0,0,1,0,0,0,0.06,37,0.31399999999999995,2.02593528607532,52.0,0.31399999999999995,173.0
M. Beason,Nebraska,OH,3,3,4,3,5,0,18.0,3,8,3,4,8,0,26.0,1.44,2,2,4,4,2,0,14.0,0.78,11,17,21,19,29,0,97.0,5.39,0.091,0.353,-0.048,0,0.207,0,0.034,2,0,0,0,0,0,2.0,0.11,2,0.0,0,2,1,0,5.0,0.28,0,0,3,1,1,0,5.0,0.28,0,0,0,0,0,0,0.0,0.0,3,3,6,5,4,0,21.0,1.17,0,0,0,0,0,0,0.0,2,3,3,0,3,0,11.0,11.0,0.61,0,0,1,0,1,0,2.0,0.11,6,9.5,4.5,6,10.5,0,36.5,2.03,2,2,8,5,4,0,1.17,45,4.125,33.60401044040271,35.0,4.125,64.0
T. Landfair,Nebraska,OH,3,3,4,3,5,0,18.0,4,8,8,11,10,0,41.0,2.28,1,4,5,3,5,0,18.0,1.0,8,27,28,26,29,0,118.0,6.56,0.375,0.148,0.107,0.308,0.172,0,0.062,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,3,2,2,0,10.0,0.56,0,0,0,0,0,0,0.0,1,4,1,2,3,0,11.0,11.0,0.61,0,0,0,0,0,0,0.0,0.0,4.5,10,8.5,12,11.5,0,46.5,2.58,1,4,5,3,5,0,1.0,51,5.031,41.11115714463273,30.0,5.031,52.0
L. Krause,Nebraska,OH,3,0,0,0,0,0,3.0,2,0,0,0,0,0,2.0,0.67,1,0,0,0,0,0,1.0,0.33,5,0,0,0,0,0,5.0,1.67,0.2,0,0,0,0,0,0.067,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,2.0,0.67,1,0,0,0,0,0,0.33,55,1.2395,9.694659651157973,45.0,1.2395,140.0
E. Rubin,Stanford,OH,3,3,4,4,0,0,14.0,15,15,16,14,0,0,60.0,4.29,4,0,11,11,0,0,26.0,1.86,26,26,47,45,0,0,144.0,10.29,0.423,0.577,0.106,0.067,0,0,0.084,2,1,3,1,0,0,7.0,0.5,3,1.0,1,1,0,0,6.0,0.43,3,3,3,2,0,0,11.0,0.79,1,0,0,0,0,0,1.0,0.07,5,10,13,8,0,0,36.0,2.57,0,1,0,0,0,0,1.0,0,2,0,4,0,0,6.0,7.0,0.5,0,0,0,1,0,0,1.0,0.07,18,18,17,17,0,0,70.0,5.0,8,3,14,14,0,0,2.79,61,8.993999999999998,73.94870945022166,9.0,8.993999999999998,22.0
I. Kurt,Stanford,OH,3,3,4,4,0,0,14.0,9,10,17,13,0,0,49.0,3.5,2,1,5,7,0,0,15.0,1.07,14,17,34,43,0,0,108.0,7.71,0.5,0.529,0.353,0.14,0,0,0.109,0,1,0,0,0,0,1.0,0.07,4,1.0,1,0,0,0,6.0,0.43,1,3,4,2,0,0,10.0,0.71,0,1,0,0,0,0,1.0,0.07,1,1,4,2,0,0,8.0,0.57,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1.0,1.0,0.07,0,1,0,0,0,0,1.0,0.07,13,11,18,13.5,0,0,55.5,3.96,3,6,9,9,0,0,1.93,65,6.474499999999999,53.0720470646725,22.0,6.474499999999999,41.0
